"Hukum pembuktian perkara perdata dalam sistem hukum indonesia",340.0,"Ilmu-ilmu sosial",KB-652432
"Guruku matahariku upaya menata pembelajaran menarik",371.0,"Ilmu-ilmu sosial",KB-973699
"Rama's story : gita hazard ! only god can judge me",813.0,Kesusastraan,KB-620262
"Komunikasi antar budaya",301.0,"Ilmu-ilmu sosial",KB-889631
"Perjalanan mistik true story",813.0,Kesusastraan,KB-569098
"Penduduk dan lingkungan hidup",304.0,"Ilmu-ilmu sosial",KB-284213
"Problem-based flipped classroom dalam pembelajaran sains",371.0,"Ilmu-ilmu sosial",KB-170156
"Buku ajar teori dan praktik teknik tegangan tinggi",621.0,"Ilmu-ilmu terapan",KB-339934
"Book Chapter nelayan suatu tinjauan sosiologi ekonomi",301.0,"Ilmu-ilmu sosial",KB-166969
"Mimpi bersama daun jati : otobiografi seorang anak kampung",813.0,Kesusastraan,KB-305176
"Buku ajar pengendalian pencemaran udara",304.0,"Ilmu-ilmu sosial",KB-882455
"Aljabar linear dasar ed.3",513.0,"Ilmu-ilmu murni",KB-403157
"Metode penelitian hukum",1.0,"Karya umum",KB-822177
"Metode penelitian kualitatif untuk keguruan & pendidikan",1.0,"Karya umum",KB-589165
"Masa depan peradilan menurut sains dan teknologi",340.0,"Ilmu-ilmu sosial",KB-411783
"Hermeneutika putusan hakim",347.0,"Ilmu-ilmu sosial",KB-263091
"Mumi dinasti kurulik",813.0,Kesusastraan,KB-352842
"Pengantar akuntansi 1",657.0,"Ilmu-ilmu terapan",KB-816993
"Tata kelola korporat di indonesia teori, prinsip dan praktik",658.0,"Ilmu-ilmu terapan",KB-265288
"Prinsip-prinsip ekonomi ed.13 Jilid 1",330.0,"Ilmu-ilmu sosial",KB-265008
"Berpikir komputasional dan pemrograman dengan pyton",5.0,"Karya umum",KB-157639
"Seri 1 digital forensik panduan umum",5.0,"Karya umum",KB-277788
"Public speaking",302.0,"Ilmu-ilmu sosial",KB-236902
"Manajemen dana dan pembiayaan BMT",332.0,"Ilmu-ilmu sosial",KB-070575
"Tujuh minggu diatas awan papua",813.0,Kesusastraan,KB-280818
"Sistem cerdas dan pendukung keputusan decision support and intelligent system",500.0,"Ilmu-ilmu murni",KB-967122
"Melintang patah membujur lalu",155.0,Filsafat,KB-952072
"Rumput laut untuk ketahanan pangan,",580.0,"Ilmu-ilmu murni",KB-816791
"Pengembangan sumber belajar interaktif berbasis digital",370.0,"Ilmu-ilmu sosial",KB-249756
"Nuansa periklanan korporat meneropong",385.0,"Ilmu-ilmu sosial",KB-821378
"Analisis autentikasi makanan minyak dan lemak",615.0,"Ilmu-ilmu terapan",KB-326856
"Alfred Schutz pengarusutamaan fenemologi dalam tradisi ilmu sosial",1.0,"Karya umum",KB-735614
"Buku saku penelitian pendidikan penelitian tindakan kelas penulisan karya ilmiah",1.0,"Karya umum",KB-512026
Kewirausahaan,338.0,"Ilmu-ilmu sosial",KB-022291
"Komunisasi Bisnis",650.0,"Ilmu-ilmu terapan",KB-527349
"Jam ke 25 kontribusi guru untuk pendidikan",371.0,"Ilmu-ilmu sosial",KB-949905
"Ada apa dengan diabetes mellitus tipe 2",616.0,"Ilmu-ilmu terapan",KB-867275
"Dasar-dasar kebijakan publik edisi revisi ke-2",352.0,"Ilmu-ilmu sosial",KB-626047
MikroBiologi,600.0,"Ilmu-ilmu terapan",KB-493409
"How to jump start your  (next) career siasat agar karier meleset",158.0,Filsafat,KB-211231
"Pengantar manajemen",658.0,"Ilmu-ilmu terapan",KB-968404
"Komunikasi bisnis",650.0,"Ilmu-ilmu terapan",KB-715162
"Hubungan kerja sama indonesia dan jepang",341.0,"Ilmu-ilmu sosial",KB-935511
"Modul iktiologi (ikan dan segala aspek kehidupannya)",639.0,"Ilmu-ilmu terapan",KB-120236
"Tanjung tanpa telaga",813.0,Kesusastraan,KB-202401
"Teknologi sensor",620.0,"Ilmu-ilmu terapan",KB-299515
"Hukum kontrak interprestasi dan penyelesaian sengketa di indonesia",346.0,"Ilmu-ilmu sosial",KB-929453
"Eduart a Project Based Learning",371.0,"Ilmu-ilmu sosial",KB-976658
"Eduart a project based learning 2",371.0,"Ilmu-ilmu sosial",KB-030593
"Mikrobiologi Mengenal bakteri",579.0,"Ilmu-ilmu murni",KB-465559
"Elektronika dasar",621.0,"Ilmu-ilmu terapan",KB-133287
"Motivasi bisnis IKM",650.0,"Ilmu-ilmu terapan",KB-680379
"Guru tiada beban",371.0,"Ilmu-ilmu sosial",KB-069040
"The secret of the teaching and learning",371.0,"Ilmu-ilmu sosial",KB-081083
"Hak reparasi saksidan korban",345.0,"Ilmu-ilmu sosial",KB-357920
"Story of the future",808.0,Kesusastraan,KB-190705
"Belajar & Faktor-Faktor Yang Mempengaruhinya",371.0,"Ilmu-ilmu sosial",KB-455225
"Metodologi penelitian panduan lengkap penelitian dengan mudah",1.0,"Karya umum",KB-552426
"Where am i eating ?",1.0,"Karya umum",KB-979137
"Dasar-dasar kebijakan publik",352.0,"Ilmu-ilmu sosial",KB-349165
"Pengantar ekonomi Mikro & makro",330.0,"Ilmu-ilmu sosial",KB-863242
"Company of one strategi bisnis untuk menjadi lebih baik bukan lebih besar",650.0,"Ilmu-ilmu terapan",KB-424923
"Leadership mastery sukses memimpin diri sendiri dan orang lain meraih posisi no 1",158.0,Filsafat,KB-320794
"Pakar marketing framework",659.0,"Ilmu-ilmu terapan",KB-343860
"Tata cara pemijahan ikan wader pari (rasbora lateristriata)",639.0,"Ilmu-ilmu terapan",KB-857434
"Pengelolaan daerah aliran sungai (DAS) & konservasi tanah & air",793.0,"Kesenian, hiburan, dan olahraga",KB-435404
"Perbandingan hukum tata negara (filsafat, teori dan praktik )",342.0,"Ilmu-ilmu sosial",KB-588982
"MARKETING PLAN! DALAM BISNIS",650.0,"Ilmu-ilmu terapan",KB-222223
"Jazirah Sebelas Laut dan kembara kata kata",811.0,Kesusastraan,KB-113244
"Project based learning untuk pembelajaran abad 21",371.0,"Ilmu-ilmu sosial",KB-030322
"Berani bahagia kunci kebahagiaan sejati adalah diri anda sendiri",158.0,Filsafat,KB-886009
"Akuntansi biaya",657.0,"Ilmu-ilmu terapan",KB-929395
"Teknologi informasi dan komputer di era revolusi industri 4.0",4.0,"Karya umum",KB-578229
"Dasar-dasar hukum kebendaan hak kebendaan memberi kenikmatan & jaminan",346.0,"Ilmu-ilmu sosial",KB-824235
"Amazon web services (AWS) untuk pemula",4.0,"Karya umum",KB-644292
"How to grow rich rahasia kaya para miliarder yang bisa dilakukan siapa saja",158.0,Filsafat,KB-593170
"Pale blue dot memandang masa depan manusia di antariksa",500.0,"Ilmu-ilmu murni",KB-092097
"Membuat augmented reality skala proyek & skripsi",4.0,"Karya umum",KB-559936
"Karakteristik morfologi tumbuhan",571.0,"Ilmu-ilmu murni",KB-040475
"Pratical steps to think & grow rich mengungkap langkah rahasia miliarder meraih kekayaan",158.0,Filsafat,KB-217150
"Implementasi kurikulum merdeka",375.0,"Ilmu-ilmu sosial",KB-585849
"Organisasi struktur, perilaku, proses, dan dan hasil",658101.0,"Geografi dan sejarah",KB-698566
"Manajemen kinerja teori dan aplikasi",658306.0,"Geografi dan sejarah",KB-128501
"Geologi umum bagian pertama",550.0,"Ilmu-ilmu murni",KB-625527
"Pengantar metodologi penelitian untuk ilmu manajemen akuntansi, dan bisnis",1.0,"Karya umum",KB-263770
"10 Steps to a more fulfilling life menjadi pribadi yang bahagia & inspiratif",158.0,Filsafat,KB-175338
"Indo-pasifik sebuah konstruksi geopolitik",320.0,"Ilmu-ilmu sosial",KB-196838
"36 Jam belajar komputer microsoft office 2021",6.0,"Karya umum",KB-428131
"Bahan ajar biolagi laut",570.0,"Ilmu-ilmu murni",KB-031509
"Hukum administrasi negara",341.0,"Ilmu-ilmu sosial",KB-510724
"Manajemen mutu terpadu total quality management",658.0,"Ilmu-ilmu terapan",KB-454491
"PHP edisi lengkap",5.0,"Karya umum",KB-480173
"Pemrograman web berbasis kecerdasan buatan",5.0,"Karya umum",KB-553845
"Lancar java dan javascript",4.0,"Karya umum",KB-386839
"The complete guide to fasting seni berpuasa sehat lengkap dan terbukti secara ilmiah",613.0,"Ilmu-ilmu terapan",KB-743317
"Network tweaking dan hacking trik menjelajahi jaringan yang jarang diungkapkan",4.0,"Karya umum",KB-545522
"Proteksi sistem tenaga listrik",333.0,"Ilmu-ilmu sosial",KB-123136
"Etika bisnis dan profesi",174.0,Filsafat,KB-018391
"Metodologi penelitian penciptaan karya practice-ied research and practice-based research",1.0,"Karya umum",KB-473938
"Dasar-dasar mikrobiologi makanan dibidang gizi & kesehatan",576.0,"Ilmu-ilmu murni",KB-483631
"Membuat aplikasi android tanpa coding",5.0,"Karya umum",KB-605148
"Metodologi penelitian kuantitatif, kualitatif dan mix method ed.2",1.0,"Karya umum",KB-189193
"Ekonomi industri ed. revisi",339.0,"Ilmu-ilmu sosial",KB-232468
"Manajemen produksi",659.0,"Ilmu-ilmu terapan",KB-925969
"Trik jitu belajar web python (django 3.x)",5.0,"Karya umum",KB-457611
"Dinamika penyiapan proyek kerja sama pemerintah dan badan usaha di Indonesia",658.0,"Ilmu-ilmu terapan",KB-867129
"Kitab MS Excel 2021",4.0,"Karya umum",KB-037425
"Teknologi pengolahan produk perikanan",665.0,"Ilmu-ilmu terapan",KB-245644
"Kajian analisis regresi linear dalam penelitian",520.0,"Ilmu-ilmu murni",KB-302272
"Marketing 5.0 teknologi untuk kemanusiaan",380.0,"Ilmu-ilmu sosial",KB-153223
"Python untuk programmer pemula: buku bergizi untuk programmer pemula yang ingin mempelajari python",5.0,"Karya umum",KB-300765
"Netnografi metode penelitian etnografi digital pada masyarakat modern",301.0,"Ilmu-ilmu sosial",KB-540640
"Pengantar teknik reaksi kimia",540.0,"Ilmu-ilmu murni",KB-091850
"Ensiklopedia metode pembelajaran inovatif dengan 61 metode",31.0,"Karya umum",KB-216009
"Manajemen Kinerja ed baru",658.0,"Ilmu-ilmu terapan",KB-737027
"Mahir segala macam jenis desain dengan canva siapapun bisa menjadi desainer",4.0,"Karya umum",KB-331095
"Strategi pembelajaran jarak jauh dalam infrastruktur yang buruk",4678.0,"Geografi dan sejarah",KB-031918
"Guru milenial dan tantangan society 5.0",371.0,"Ilmu-ilmu sosial",KB-450705
"Pendidikan karakter membangun generasi muda yang cerdas berkarakter",370.0,"Ilmu-ilmu sosial",KB-877174
"Tiny habits perubahan-perubahan kecil yang mengubah hidup",126.0,Filsafat,KB-895309
"Guru posting berdiri murid update berlari",371.0,"Ilmu-ilmu sosial",KB-570513
"Origins bagaimana sejarah bumi membentuk sejarah umat manusia",900.0,"Geografi dan sejarah",KB-860270
"Kimia fisika",610.0,"Ilmu-ilmu terapan",KB-806753
"Biokimia farmasi",611.0,"Ilmu-ilmu terapan",KB-762338
"Transformasi level dewa : rahasia sukses bos samsung menguasai pasar global",158.0,Filsafat,KB-103745
"Kebijakan pengelolaan perikanan tangkap skala kecil",381.0,"Ilmu-ilmu sosial",KB-819570
"Online business golden book empat langkah mimum hasil maksimum",650.0,"Ilmu-ilmu terapan",KB-712755
"Rintangan adalah jalan filosofi tak lekang",200.0,Agama,KB-542568
"Kimia analisa",543.0,"Ilmu-ilmu murni",KB-410820
"Kebijakan publik untuk transformasi sosial sebuah pendekatan kritis agonistik",306.0,"Ilmu-ilmu sosial",KB-633241
"Konsep dan penerapan IP Versi 6 dalam membangun jaringan komputer",5.0,"Karya umum",KB-658634
"Teknik infrastruktur jaringan distribusi tenaga listrik",621.0,"Ilmu-ilmu terapan",KB-833416
"Internet of thins (IOT) mengubah wajah pendidikan indonesia",370.0,"Ilmu-ilmu sosial",KB-404887
"MANAJEMEN PEMASARAN DAN PEMASARAN JASA",650.0,"Ilmu-ilmu terapan",KB-472103
"Budaya organisasi pengertian, makna, dan aplikasinya,",302.0,"Ilmu-ilmu sosial",KB-134568
"Pengantar ilmu pendidikan",370.0,"Ilmu-ilmu sosial",KB-647810
"7 in 1 pemrograman web untuk pemula (update versiion)",5.0,"Karya umum",KB-349089
"Seni menyederhanakan hidup 100",126.0,Filsafat,KB-010402
"Hcm 4.0 peta jalan upgrade sistem manajamen sdm masa depan",650.0,"Ilmu-ilmu terapan",KB-251238
"Mengenal lebih jauh dasar pemrograman python teori dan praktik",5.0,"Karya umum",KB-677243
"Manajemen talenta aparatur sipil negara",353.0,"Ilmu-ilmu sosial",KB-893719
"David and goliath ketika si lemah menang melawan raksasa",813.0,Kesusastraan,KB-948312
"Radikalisme lokal oposisi dan perlawanan",303.0,"Ilmu-ilmu sosial",KB-951896
"Kolaborasi data antarprogram Microsoft office 2019",5.0,"Karya umum",KB-952111
"Polri, disrupsi, dan IKN Nusantara menelisik penerapan smart policing dan predictive policing",306.0,"Ilmu-ilmu sosial",KB-879087
"Hukum ansuransi",346.0,"Ilmu-ilmu sosial",KB-717313
"Manajemen komunikasi bisnis",380.0,"Ilmu-ilmu sosial",KB-201932
"Great family business",650.0,"Ilmu-ilmu terapan",KB-087925
"Rahasia keluarga dan cerita-cerita lainnya",813.0,Kesusastraan,KB-094847
"Agile organization structure",658.0,"Ilmu-ilmu terapan",KB-684283
"Pengantar manajemen panduan pengelolaan organisasi di era digital",650.0,"Ilmu-ilmu terapan",KB-261136
"Matematika dasar",510.0,"Ilmu-ilmu murni",KB-047181
"Belajar sendiri power query excel untuk pemula",6.0,"Karya umum",KB-464488
"Pengelolaan keuangan badan usaha milik desa sesuai PP No.11 Tahun 2021",657.0,"Ilmu-ilmu terapan",KB-902799
"Metodologi penelitian kualitatif membantu peneliti dan mahasiswa",1.0,"Karya umum",KB-481763
"Python untuk analisis dan visualisasi data jalan pintas",4.0,"Karya umum",KB-061592
"Pasca-corona dari krisis ke peluang",524.0,"Ilmu-ilmu murni",KB-498381
"Administrasi publik baru indonesia",350.0,"Ilmu-ilmu sosial",KB-174535
"How to have a beautiful mind",126.0,Filsafat,KB-475330
"Pengelolan berkelanjutan pada kawasan konservasi penyu hijau",597.0,"Ilmu-ilmu murni",KB-954915
"Trik-trik public speaking untuk memenangkan hati audiens,",126.0,Filsafat,KB-395608
"Analisis data penelitian menggunakan software",650.0,"Ilmu-ilmu terapan",KB-633711
"Memahami laporan keuangan dan analisisnya",657.0,"Ilmu-ilmu terapan",KB-830156
"Yuk mulai pakai digital marketing ! strategi kekinian agar bisnis gampang cuan",4.0,"Karya umum",KB-822021
"Undang-undang ibu kota negara (UU RI No. 3 Tahun 2022)",348.0,"Ilmu-ilmu sosial",KB-299500
"Mengapa kita memilih narsisis dan sosiopot",126.0,Filsafat,KB-318290
"M-Leadership berani memimpin move motivate make a difference",303.0,"Ilmu-ilmu sosial",KB-852130
"Pengantar psikologi sosial",302.0,"Ilmu-ilmu sosial",KB-121195
"New to big bagaimana perusahaan terus bertumbuh",336.0,"Ilmu-ilmu sosial",KB-361951
"Politik perpajakan kolonial di indonesia antara eksploitasi dan resistensi",336.0,"Ilmu-ilmu sosial",KB-177263
"Rahasia berpikir positif mengubah diri, mengubah cara berpikir",126.0,Filsafat,KB-699736
"Pemrograman scratch untuk pemula",5.0,"Karya umum",KB-485981
"Model penelitian sosiologi",1.0,"Karya umum",KB-137536
"The anthropocene reviewed",128.0,Filsafat,KB-858656
"Hermeneutika teori interprestasi dalam pemikiran",153.0,Filsafat,KB-036783
"Soft diplomacy kaum muda indonesia",320.0,"Ilmu-ilmu sosial",KB-975088
"Biokimia farmasi",615.0,"Ilmu-ilmu terapan",KB-762338
"Perencanaan kuangan syariah bagaimana islam mengatur tentang pengelolaan harta",297.0,Agama,KB-278527
"Panduan lengkap SPSS 26",310.0,"Ilmu-ilmu sosial",KB-120332
"Manajemen pemasaran & pemasaran jasa",658.0,"Ilmu-ilmu terapan",KB-907681
"101 Trik excel gaya youtober",5.0,"Karya umum",KB-869356
"Mudahnya membuat web e-learning berbasis web dan android",5.0,"Karya umum",KB-675736
"TEKNIK PENANGANAN HASIL PERIKANAN",639.0,"Ilmu-ilmu terapan",KB-139687
"Perilaku konsumen dalam persaingan bisnis kontemporer",658.0,"Ilmu-ilmu terapan",KB-909353
"Pengembangan bahan ajar",375.0,"Ilmu-ilmu sosial",KB-123486
"Metodologi penelitian",1.0,"Karya umum",KB-901372
"Fisika dasar untuk sains dan teknik jilid 1 mekanika",530.0,"Ilmu-ilmu murni",KB-484995
"Transformasi budaya organisasi",300.0,"Ilmu-ilmu sosial",KB-658331
"Bagaimana demokrasi mati",322.0,"Ilmu-ilmu sosial",KB-946098
"Ekonomi moneter : studi kasus indonesia",340.0,"Ilmu-ilmu sosial",KB-813253
"Kimia medisinal anorganik",620.0,"Ilmu-ilmu terapan",KB-376481
"Kimia Organik 1",548.0,"Ilmu-ilmu murni",KB-890245
"Pengenalan machine learning dengan python : solusi untuk permasalahan big data",621.0,"Ilmu-ilmu terapan",KB-637845
"Bermain-main dengan registry windows : windows 11",5.0,"Karya umum",KB-438288
"Kimia organik 2",548.0,"Ilmu-ilmu murni",KB-137635
"Pengantar akuntansi 1",657.0,"Ilmu-ilmu terapan",KB-816993
"Desain dan implementasi blended learning integrasi teknologi dan pedagogi",371.0,"Ilmu-ilmu sosial",KB-805484
"Desain grafis dengan canva untuk pemula",742.0,"Kesenian, hiburan, dan olahraga",KB-205225
"Lokalisasi kekuasaan di Indonesia pasca otoritarianisme",320.0,"Ilmu-ilmu sosial",KB-491961
"Belajar pemrograman dan hacking menggunakan python",6.0,"Karya umum",KB-816925
"Desain & pemrograman drone cerdas",5.0,"Karya umum",KB-279518
"Manajemen keuangan teori, aplikasi dan hasil penelitian",657.0,"Ilmu-ilmu terapan",KB-753942
"Menjadi guru penggerak merdeka pelajar",371.0,"Ilmu-ilmu sosial",KB-413482
"HTML, PHP, dan MYSQ untuk pemula (update version)",3.0,"Karya umum",KB-921797
"Belajar sendiri mengolah data dengan Python & pandas",4.0,"Karya umum",KB-105792
"Rumput laut pangan kimiawi, bioktivitas dan toksisitas",589.0,"Ilmu-ilmu murni",KB-641103
"Kimia air",540.0,"Ilmu-ilmu murni",KB-808924
"Kimia dasar",540.0,"Ilmu-ilmu murni",KB-412315
"Seri terampil menulis bahasa Indonesia paragraf",499.0,Bahasa,KB-969103
"Panduan lengkap teori dan praktik arduino berbasis Iot industri 4.0",5.0,"Karya umum",KB-704153
"Mikroplastik di perairan jenis, metode sampling dan analisis laboratorium",668.0,"Ilmu-ilmu terapan",KB-446939
"Pemrograman SQL Server 2019",4.0,"Karya umum",KB-494281
"Fisiologi reproduksi ikan dan hewan air",573.0,"Ilmu-ilmu murni",KB-499052
"Service management mewujudkan layanan prima ed.4",658.0,"Ilmu-ilmu terapan",KB-361066
"Pengantar ilmu hukum",340.0,"Ilmu-ilmu sosial",KB-847254
"Metodologi penelitian kuantitatif teoritik dan praktik",1.0,"Karya umum",KB-136228
"Perilalku organisasi",302.0,"Ilmu-ilmu sosial",KB-405379
"Model-model pembelajaran",371.0,"Ilmu-ilmu sosial",KB-603732
"Model-model analisis regresi nonlinear dalam riset sosial (kajian bivariat)",520.0,"Ilmu-ilmu murni",KB-732375
"Manajemen kinerja sdm untuk era revolusi industri 4.0",658.0,"Ilmu-ilmu terapan",KB-671815
"Politik identitas dalam perspektif alquran dan teori modern",320.0,"Ilmu-ilmu sosial",KB-921345
"Analisis strategi panduan praktis SWOT",658.0,"Ilmu-ilmu terapan",KB-293775
"Kupas tuntas budidaya sidat",640.0,"Ilmu-ilmu terapan",KB-711833
"Cyber pedagogy : pendampingan guru tepat di era digital",371.0,"Ilmu-ilmu sosial",KB-300693
"Auto mapan finansial 2 strategi mengatur keuangan dan investasi",332.0,"Ilmu-ilmu sosial",KB-072230
"Manajemen SDM dalam organisasi publik dan bisnis",351.0,"Ilmu-ilmu sosial",KB-553626
"Most wanted tips & trick word + powerpoint 2021 langsung mahir",6.0,"Karya umum",KB-140088
"Dasar logika pemrograman komputer : panduan berbasis flowchart menggunakan flowgorithm",5.0,"Karya umum",KB-277472
"Praktis membuat website sendiri dengan wordpress",6.0,"Karya umum",KB-963617
"Kosakata : Seri terampil menulis Bahasa Indonesia",499.0,Bahasa,KB-121988
"Seri terampil menulis Bahasa Indonesia kalimat",372.0,"Ilmu-ilmu sosial",KB-446491
"Aplikasi akuisisi data sensor dengan instrumentlab, plotlab, chart pada arduino uno",5.0,"Karya umum",KB-248226
"Sargassum aquifolium dan hiperkolestrol",616.0,"Ilmu-ilmu terapan",KB-618320
"On leadership tidak harus menjadi bos untuk memimpin",158.0,Filsafat,KB-859539
"Negara paripurna : historisitas, rasionalitas dan aktualitas pancasila",320.0,"Ilmu-ilmu sosial",KB-278275
"Jurus ampuh memperbaiki cacat kepribadian",158.0,Filsafat,KB-547978
"Manajemen strategik & bisnis",658.0,"Ilmu-ilmu terapan",KB-554217
"Kebebasan finansial cara yang sudah teruji",332.0,"Ilmu-ilmu sosial",KB-184094
"Memahami konsep dasar matematika untuk PGSD",373.0,"Ilmu-ilmu sosial",KB-066280
"Tata kelola riset & inovasi berbasis output",29.0,"Karya umum",KB-304731
"Reproduksi ikan teori dan aplikasi",572.0,"Ilmu-ilmu murni",KB-287548
"Sejarah perpolitikan dunia tiga ribu tahun perang dan damai",320.0,"Ilmu-ilmu sosial",KB-412590
"Strategi efektif internet marketing",4.0,"Karya umum",KB-503280
"Revolusi industri 4.0 siap menghadapi dan menyambut tantangan  revolusi industri 4.0",910.0,"Geografi dan sejarah",KB-854190
"Teknik penulisan tugas akhir dan skripsi pemrograman",1.0,"Karya umum",KB-028174
Arya,813.0,Kesusastraan,KB-325770
"Hukum dan kebijakan publik",352.0,"Ilmu-ilmu sosial",KB-926829
"Audit Internal Konsep dan Praktik",657.0,"Ilmu-ilmu terapan",KB-307240
"Kitab undang-undang hukum pidana (KUHP) tahun 2022",345.0,"Ilmu-ilmu sosial",KB-190681
"Kurikulum merdeka  dan paradigma pembelajaran baru",375.0,"Ilmu-ilmu sosial",KB-001580
